"","hojas","min_data","bines","lerners....l","profundidad....p","lambda....l2","exactitud","precision","precision_secundaria","promedio"
"1332",50,10,30,0.2,10,0.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1333",50,10,30,0.2,10,1,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1334",50,10,30,0.2,10,1.5,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"1335",50,10,30,0.2,10,2,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"1336",50,10,30,0.2,10,2.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"1337",50,10,30,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1338",50,10,50,0.2,10,0,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"1339",50,10,50,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1340",50,10,50,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1341",50,10,50,0.2,10,1.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1342",50,10,50,0.2,10,2,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1343",50,10,50,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1344",50,10,50,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1345",50,10,75,0.2,10,0,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"1346",50,10,75,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1347",50,10,75,0.2,10,1,0.640939469886838,0.674564975934839,0.598870056497175,0.638124834106284
"1348",50,10,75,0.2,10,1.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1349",50,10,75,0.2,10,2,0.635888964836333,0.669998765889177,0.593220338983051,0.633036023236187
"1350",50,10,75,0.2,10,2.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"1351",50,10,75,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1352",50,10,100,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1353",50,10,100,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1354",50,10,100,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1355",50,10,100,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1356",50,10,100,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"1357",50,10,100,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1358",50,10,100,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1359",50,10,120,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1360",50,10,120,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1361",50,10,120,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1362",50,10,120,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1363",50,10,120,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"1364",50,10,120,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1365",50,10,120,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1366",50,10,150,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1367",50,10,150,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1368",50,10,150,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1369",50,10,150,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1370",50,10,150,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"1371",50,10,150,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1372",50,10,150,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1373",50,15,20,0.2,10,0,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1374",50,15,20,0.2,10,0.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1375",50,15,20,0.2,10,1,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"1376",50,15,20,0.2,10,1.5,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"1377",50,15,20,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1378",50,15,20,0.2,10,2.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1379",50,15,20,0.2,10,3,0.660837700311384,0.692336171788227,0.621468926553672,0.658214266217761
"1380",50,15,30,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1381",50,15,30,0.2,10,0.5,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"1382",50,15,30,0.2,10,1,0.68100174679122,0.710539306429717,0.644067796610169,0.678536283277036
"1383",50,15,30,0.2,10,1.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1384",50,15,30,0.2,10,2,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1385",50,15,30,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1386",50,15,30,0.2,10,3,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1387",50,15,50,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1388",50,15,50,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1389",50,15,50,0.2,10,1,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1390",50,15,50,0.2,10,1.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1391",50,15,50,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"1392",50,15,50,0.2,10,2.5,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"1393",50,15,50,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1394",50,15,75,0.2,10,0,0.655977063871801,0.688078489448352,0.615819209039548,0.653291587453234
"1395",50,15,75,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1396",50,15,75,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1397",50,15,75,0.2,10,1.5,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"1398",50,15,75,0.2,10,2,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"1399",50,15,75,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1400",50,15,75,0.2,10,3,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"1401",50,15,100,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1402",50,15,100,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1403",50,15,100,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1404",50,15,100,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"1405",50,15,100,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"1406",50,15,100,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1407",50,15,100,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1408",50,15,120,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1409",50,15,120,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1410",50,15,120,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1411",50,15,120,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"1412",50,15,120,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"1413",50,15,120,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1414",50,15,120,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1415",50,15,150,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1416",50,15,150,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1417",50,15,150,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1418",50,15,150,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"1419",50,15,150,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"1420",50,15,150,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1421",50,15,150,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1422",50,20,20,0.2,10,0,0.675913268018531,0.705911390842898,0.638418079096045,0.673414245985825
"1423",50,20,20,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1424",50,20,20,0.2,10,1,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"1425",50,20,20,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1426",50,20,20,0.2,10,2,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1427",50,20,20,0.2,10,2.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1428",50,20,20,0.2,10,3,0.691026809447862,0.719548315438726,0.655367231638418,0.688647452175002
"1429",50,20,30,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1430",50,20,30,0.2,10,0.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1431",50,20,30,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1432",50,20,30,0.2,10,1.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1433",50,20,30,0.2,10,2,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"1434",50,20,30,0.2,10,2.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"1435",50,20,30,0.2,10,3,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"1436",50,20,50,0.2,10,0,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1437",50,20,50,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1438",50,20,50,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1439",50,20,50,0.2,10,1.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"1440",50,20,50,0.2,10,2,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1441",50,20,50,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1442",50,20,50,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1443",50,20,75,0.2,10,0,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"1444",50,20,75,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1445",50,20,75,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1446",50,20,75,0.2,10,1.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"1447",50,20,75,0.2,10,2,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1448",50,20,75,0.2,10,2.5,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"1449",50,20,75,0.2,10,3,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"1450",50,20,100,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1451",50,20,100,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1452",50,20,100,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1453",50,20,100,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1454",50,20,100,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"1455",50,20,100,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1456",50,20,100,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1457",50,20,120,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1458",50,20,120,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1459",50,20,120,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1460",50,20,120,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1461",50,20,120,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"1462",50,20,120,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1463",50,20,120,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1464",50,20,150,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1465",50,20,150,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1466",50,20,150,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1467",50,20,150,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1468",50,20,150,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"1469",50,20,150,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1470",50,20,150,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1471",50,25,20,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1472",50,25,20,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1473",50,25,20,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1474",50,25,20,0.2,10,1.5,0.6759892154629,0.706034801925213,0.638418079096045,0.673480698828053
"1475",50,25,20,0.2,10,2,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1476",50,25,20,0.2,10,2.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1477",50,25,20,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1478",50,25,30,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1479",50,25,30,0.2,10,0.5,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"1480",50,25,30,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1481",50,25,30,0.2,10,1.5,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"1482",50,25,30,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1483",50,25,30,0.2,10,2.5,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"1484",50,25,30,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1485",50,25,50,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1486",50,25,50,0.2,10,0.5,0.686052251841725,0.715105516475379,0.649717514124294,0.683625094147133
"1487",50,25,50,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1488",50,25,50,0.2,10,1.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"1489",50,25,50,0.2,10,2,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"1490",50,25,50,0.2,10,2.5,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"1491",50,25,50,0.2,10,3,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"1492",50,25,75,0.2,10,0,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1493",50,25,75,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1494",50,25,75,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1495",50,25,75,0.2,10,1.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1496",50,25,75,0.2,10,2,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"1497",50,25,75,0.2,10,2.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1498",50,25,75,0.2,10,3,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"1499",50,25,100,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1500",50,25,100,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1501",50,25,100,0.2,10,1,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1502",50,25,100,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1503",50,25,100,0.2,10,2,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1504",50,25,100,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1505",50,25,100,0.2,10,3,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"1506",50,25,120,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1507",50,25,120,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1508",50,25,120,0.2,10,1,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1509",50,25,120,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1510",50,25,120,0.2,10,2,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1511",50,25,120,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1512",50,25,120,0.2,10,3,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"1513",50,25,150,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1514",50,25,150,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1515",50,25,150,0.2,10,1,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1516",50,25,150,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1517",50,25,150,0.2,10,2,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1518",50,25,150,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"1519",50,25,150,0.2,10,3,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"1520",50,30,20,0.2,10,0,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"1521",50,30,20,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1522",50,30,20,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1523",50,30,20,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1524",50,30,20,0.2,10,2,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"1525",50,30,20,0.2,10,2.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1526",50,30,20,0.2,10,3,0.675913268018531,0.705911390842898,0.638418079096045,0.673414245985825
"1527",50,30,30,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1528",50,30,30,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1529",50,30,30,0.2,10,1,0.691064783170046,0.719610020979884,0.655367231638418,0.688680678596116
"1530",50,30,30,0.2,10,1.5,0.691026809447862,0.719548315438726,0.655367231638418,0.688647452175002
"1531",50,30,30,0.2,10,2,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1532",50,30,30,0.2,10,2.5,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"1533",50,30,30,0.2,10,3,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1534",50,30,50,0.2,10,0,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"1535",50,30,50,0.2,10,0.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1536",50,30,50,0.2,10,1,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1537",50,30,50,0.2,10,1.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1538",50,30,50,0.2,10,2,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1539",50,30,50,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1540",50,30,50,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"1541",50,30,75,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1542",50,30,75,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1543",50,30,75,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"1544",50,30,75,0.2,10,1.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1545",50,30,75,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1546",50,30,75,0.2,10,2.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1547",50,30,75,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1548",50,30,100,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1549",50,30,100,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1550",50,30,100,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1551",50,30,100,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1552",50,30,100,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"1553",50,30,100,0.2,10,2.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1554",50,30,100,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1555",50,30,120,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1556",50,30,120,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1557",50,30,120,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1558",50,30,120,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1559",50,30,120,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"1560",50,30,120,0.2,10,2.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1561",50,30,120,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1562",50,30,150,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1563",50,30,150,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"1564",50,30,150,0.2,10,1,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1565",50,30,150,0.2,10,1.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"1566",50,30,150,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"1567",50,30,150,0.2,10,2.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"1568",50,30,150,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1569",50,35,20,0.2,10,0,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1570",50,35,20,0.2,10,0.5,0.6607997265892,0.692274466247069,0.621468926553672,0.658181039796647
"1571",50,35,20,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1572",50,35,20,0.2,10,1.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"1573",50,35,20,0.2,10,2,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"1574",50,35,20,0.2,10,2.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1575",50,35,20,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1576",50,35,30,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1577",50,35,30,0.2,10,0.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1578",50,35,30,0.2,10,1,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"1579",50,35,30,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1580",50,35,30,0.2,10,2,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"1581",50,35,30,0.2,10,2.5,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1582",50,35,30,0.2,10,3,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"1583",50,35,50,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1584",50,35,50,0.2,10,0.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1585",50,35,50,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1586",50,35,50,0.2,10,1.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1587",50,35,50,0.2,10,2,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1588",50,35,50,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1589",50,35,50,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"1590",50,35,75,0.2,10,0,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1591",50,35,75,0.2,10,0.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1592",50,35,75,0.2,10,1,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"1593",50,35,75,0.2,10,1.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1594",50,35,75,0.2,10,2,0.676027189185084,0.70609650746637,0.638418079096045,0.673513925249167
"1595",50,35,75,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1596",50,35,75,0.2,10,3,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1597",50,35,100,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1598",50,35,100,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"1599",50,35,100,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1600",50,35,100,0.2,10,1.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1601",50,35,100,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1602",50,35,100,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1603",50,35,100,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1604",50,35,120,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1605",50,35,120,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
