"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.686602815031343,0.0235132085052552,0.533087904288247,35,51,10
0.722195519813167,0.105951061226958,0.681458524278691,10,53,6
0.716910200702312,0.152458987282701,0.698490853236849,48,30,5
0.74219147239902,0.175287274823419,0.661958150006877,27,34,7
0.73372401632119,0.0382533087497763,0.929476113110129,46,14,3
0.695700905679418,0.051580186679007,0.605139504895732,35,53,3
0.691016270607095,0.194581506572838,0.825787682204926,42,34,7
0.737092210103652,0.0832203788688476,0.796872203691863,17,19,9
0.714993077913414,0.100260072334842,0.62748208268038,18,42,4
0.684887787370328,0.0643024254097533,0.69571606329293,40,40,10
0.727185960035066,0.119575346580101,0.443383772844402,14,13,5
0.705281741283375,0.0563723674879083,0.695893940442707,24,62,6
0.733804837744786,0.0623182385182986,0.827424742606841,49,15,4
0.728352788768486,0.0939306383563578,0.945933386523416,46,24,4
0.730309690606703,0.170472306239901,0.694411729610339,43,11,3
0.711012914065226,0.0416319568987843,0.874640528906323,15,46,9
0.692292964585024,0.0354346064205538,0.655638258774858,32,63,6
0.686305423397203,0.122991841193067,0.989236537461495,10,44,5
0.719076629277984,0.134167764915519,0.492906541306898,12,19,10
0.725900749087185,0.10829622268386,0.661923177456483,49,21,6
0.729379378279378,0.153038668714848,0.595961913882196,23,15,10
0.740347188469463,0.0555328225392289,0.901786631086795,41,29,8
0.732405142185509,0.0930015642298851,0.955697954572039,20,28,7
0.741754268696518,0.0293206873481674,0.793293635005411,44,26,8
0.699277126193315,0.0536029749322869,0.91251462143804,43,67,8
0.712822479684588,0.161633652793726,0.692924578542635,50,45,5
0.715380520396104,0.0158704452515417,0.561356686694175,17,45,10
