"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.72201490734983,0.0459465594713972,0.608528233827278,37,35,5
0.702373718737612,0.0276060565945087,0.864120543403737,44,59,7
0.70080036368791,0.128760741478708,0.993536352168676,50,13,8
0.727844513826909,0.0920565819432612,0.805564895655379,16,23,10
0.74398134757384,0.114940361330569,0.870153095351159,31,25,10
0.739738798560962,0.0500137380632269,0.759448540978134,38,51,7
0.70259003061845,0.188733601290602,0.557140388469445,38,67,6
0.751016658955459,0.17265348681503,0.418618017877669,13,10,3
0.720641188726181,0.0291705948222289,0.6213488231814,11,20,9
0.704544904828956,0.165090523423126,0.614908878965862,40,12,7
0.758890418095046,0.129314413824442,0.867644981996341,8,23,10
0.660714500257197,0.0287227672342374,0.613185685860133,12,69,4
0.687553215168626,0.18078344662695,0.627937601073971,39,62,4
0.73181281778204,0.068753890783214,0.638952719275327,19,22,5
0.730907450052003,0.112580225696266,0.68826699128719,16,11,10
0.72567774069315,0.185743172205642,0.607380074348021,29,57,4
0.632174245504057,0.0710894449356059,0.493697197741363,12,69,6
0.727745690315787,0.117085149582075,0.873930609759942,11,20,10
0.746348084822165,0.171711690004978,0.774215427688695,29,29,10
0.736694630463239,0.187916549680892,0.883821685103141,27,26,7
0.655620870889322,0.117752632296605,0.752326445546746,45,65,9
0.743775176378571,0.0752651849277224,0.984338067186717,35,39,4
0.738603940140225,0.134714629421295,0.439503045159904,38,48,9
0.67450495232026,0.167809136766472,0.502339801599644,20,68,5
0.720700120218883,0.0805092204395632,0.400839329860446,20,49,4
0.730283050304234,0.160211823882899,0.863822990361421,23,30,8
0.743087740506572,0.132801905541688,0.861807256831765,50,23,10
0.741978604956438,0.154564895877774,0.715339832372518,27,15,3
0.740447654231792,0.154667731411654,0.456146925996125,48,10,3
0.74776799548339,0.144758312652684,0.952188076556277,26,32,7
0.716907143233664,0.199926530841174,0.494866540693866,10,10,3
0.713472360947613,0.086116241301808,0.619831702092942,44,44,7
0.724833838479629,0.0430135674606869,0.768844568124274,22,28,9
0.715157126277932,0.0407874003114505,0.577415336162085,26,14,9
0.740823612181133,0.0847881793131144,0.52623046529172,19,14,4
0.735975626160918,0.0909673781086365,0.925289307011385,44,26,4
0.714321930007259,0.167460116443441,0.565654248429043,9,55,3
0.74831159592264,0.142437706922807,0.943287529613923,17,24,10
0.739345005654571,0.125557534174348,0.914901619535127,28,31,9
0.738601870813633,0.11815636849109,0.567546092706333,8,26,10
0.766792365296907,0.169843383624405,0.416841293203992,16,11,3
0.736255972174445,0.142607746941414,0.439207781908893,17,11,3
0.714273452635183,0.122047267088269,0.999126597318356,9,24,9
0.743394390585622,0.138170994656963,0.952395039111359,35,28,10
0.719705137656001,0.18469585510513,0.453104020000383,16,10,3
0.737074726612716,0.0652860900152149,0.833594346762448,41,17,7
0.732684042947418,0.193248905794814,0.885003401627857,14,28,6
0.698372116431327,0.125643966939531,0.478662155695912,25,54,8
0.740186729819042,0.19987538827196,0.400004662217196,16,11,3
0.719586148108222,0.0280281254820293,0.722595367667917,21,37,6
0.683837403734272,0.137464667613185,0.559337509065168,23,66,8
0.694754018784499,0.175056809490467,0.550665013942495,42,61,4
0.726193793576504,0.117096668735065,0.930033552009845,17,50,7
0.642923325912578,0.0569349493541452,0.408929374608025,48,67,3
0.727899564622082,0.16851770282642,0.704677031735796,49,59,5
0.713076491295274,0.0708010185548896,0.591791298425198,29,15,6
0.638213501332527,0.0106722177404538,0.614432050830824,11,52,3
0.734561951590699,0.111258066727242,0.859138554668939,39,21,10
0.694269566395269,0.103501639139755,0.47667158298716,17,45,8
0.664294767624347,0.0441162758673984,0.932047301009158,37,63,9
0.713744998634642,0.0348741976439953,0.489533411165047,16,12,5
0.731519573483693,0.167375947226235,0.584324125230173,25,37,8
0.747080156129397,0.11386103826439,0.402524363494901,16,10,3
0.723344991507121,0.0421047855081669,0.400929422527602,18,10,3
0.751624942681107,0.131559360847841,0.920146485158615,42,18,9
0.70799580463695,0.0821836477158847,0.640132288497128,17,48,7
0.737510034247501,0.0510396716202563,0.859905705840047,20,17,8
0.670511315060775,0.156332979713993,0.594909484500159,39,65,8
0.699834815111258,0.08807428732167,0.71092195908837,27,40,5
0.71533637292725,0.146196750293996,0.568464677230734,18,43,3
0.733278921646141,0.0404470772598311,0.596615678132838,30,32,5
0.728881464795791,0.105343932466193,0.720594412961649,44,13,9
0.720984300314127,0.0522702133053634,0.653917495570006,34,44,5
0.728670581259666,0.0169455728414305,0.934637985908287,21,27,9
0.70457905470012,0.13059762957918,0.463242771143327,50,52,3
0.723534027986392,0.0711702109297109,0.790811592647852,15,14,8
0.6794704142022,0.028768269806758,0.868443253295636,28,61,8
0.733797261658287,0.144663520032167,0.588560963100335,49,49,7
0.711176530982492,0.0545352791992575,0.796077243556222,23,53,9
0.707168980444843,0.09274179937887,0.514756541942712,50,65,4
0.701959111607587,0.181527390552966,0.788903963989951,16,56,10
0.666409240777467,0.0794581278332206,0.620106571411481,12,68,5
0.695970139034812,0.160540807467888,0.950523987461813,45,66,5
0.726068523277673,0.0202589711366361,0.421272928522667,34,14,7
0.707611536276898,0.153443324245375,0.629288993426133,50,37,3
0.733014435544485,0.0548347458199644,0.937262460614974,38,14,5
0.735989733313472,0.106960827119302,0.652058695934759,38,47,6
0.714526477232353,0.0829218124448694,0.443468494312325,48,56,5
0.741301311403414,0.113166341543775,0.587764402915677,46,30,3
0.732915547208048,0.0888059315558751,0.953713087536172,42,26,10
0.742739985265013,0.0528035674989899,0.942741098188283,38,20,9
0.73643407926737,0.153408498069099,0.923970745494356,18,41,7
0.744993109027196,0.081568258208381,0.541130618707882,34,21,10
0.727074894076786,0.196208890316244,0.955751376407826,16,44,7
0.738093676875332,0.0985960252497592,0.954708530569731,36,29,10
0.685824818769136,0.173476922969413,0.971221410568478,9,57,4
