"","hojas","min_data","bines","lerners....l","profundidad....p","lambda....l2","exactitud","precision","precision_secundaria","promedio"
"492",30,5,20,0.2,10,0.5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"493",30,5,20,0.2,10,1,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"494",30,5,20,0.2,10,1.5,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"495",30,5,20,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"496",30,5,20,0.2,10,2.5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"497",30,5,20,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"498",30,5,30,0.2,10,0,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"499",30,5,30,0.2,10,0.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"500",30,5,30,0.2,10,1,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"501",30,5,30,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"502",30,5,30,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"503",30,5,30,0.2,10,2.5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"504",30,5,30,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"505",30,5,50,0.2,10,0,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"506",30,5,50,0.2,10,0.5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"507",30,5,50,0.2,10,1,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"508",30,5,50,0.2,10,1.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"509",30,5,50,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"510",30,5,50,0.2,10,2.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"511",30,5,50,0.2,10,3,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"512",30,5,75,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"513",30,5,75,0.2,10,0.5,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"514",30,5,75,0.2,10,1,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"515",30,5,75,0.2,10,1.5,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"516",30,5,75,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"517",30,5,75,0.2,10,2.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"518",30,5,75,0.2,10,3,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"519",30,5,100,0.2,10,0,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"520",30,5,100,0.2,10,0.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"521",30,5,100,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"522",30,5,100,0.2,10,1.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"523",30,5,100,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"524",30,5,100,0.2,10,2.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"525",30,5,100,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"526",30,5,120,0.2,10,0,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"527",30,5,120,0.2,10,0.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"528",30,5,120,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"529",30,5,120,0.2,10,1.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"530",30,5,120,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"531",30,5,120,0.2,10,2.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"532",30,5,120,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"533",30,5,150,0.2,10,0,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"534",30,5,150,0.2,10,0.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"535",30,5,150,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"536",30,5,150,0.2,10,1.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"537",30,5,150,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"538",30,5,150,0.2,10,2.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"539",30,5,150,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"540",30,10,20,0.2,10,0,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"541",30,10,20,0.2,10,0.5,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"542",30,10,20,0.2,10,1,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"543",30,10,20,0.2,10,1.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"544",30,10,20,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"545",30,10,20,0.2,10,2.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"546",30,10,20,0.2,10,3,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"547",30,10,30,0.2,10,0,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"548",30,10,30,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"549",30,10,30,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"550",30,10,30,0.2,10,1.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"551",30,10,30,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"552",30,10,30,0.2,10,2.5,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"553",30,10,30,0.2,10,3,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"554",30,10,50,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"555",30,10,50,0.2,10,0.5,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"556",30,10,50,0.2,10,1,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"557",30,10,50,0.2,10,1.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"558",30,10,50,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"559",30,10,50,0.2,10,2.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"560",30,10,50,0.2,10,3,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"561",30,10,75,0.2,10,0,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"562",30,10,75,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"563",30,10,75,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"564",30,10,75,0.2,10,1.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"565",30,10,75,0.2,10,2,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"566",30,10,75,0.2,10,2.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"567",30,10,75,0.2,10,3,0.75779376498801,0.824742268041237,0.603174603174603,0.72857021206795
"568",30,10,100,0.2,10,0,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"569",30,10,100,0.2,10,0.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"570",30,10,100,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"571",30,10,100,0.2,10,1.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"572",30,10,100,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"573",30,10,100,0.2,10,2.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"574",30,10,100,0.2,10,3,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"575",30,10,120,0.2,10,0,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"576",30,10,120,0.2,10,0.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"577",30,10,120,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"578",30,10,120,0.2,10,1.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"579",30,10,120,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"580",30,10,120,0.2,10,2.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"581",30,10,120,0.2,10,3,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"582",30,10,150,0.2,10,0,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"583",30,10,150,0.2,10,0.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"584",30,10,150,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"585",30,10,150,0.2,10,1.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"586",30,10,150,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"587",30,10,150,0.2,10,2.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"588",30,10,150,0.2,10,3,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"589",30,15,20,0.2,10,0,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"590",30,15,20,0.2,10,0.5,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"591",30,15,20,0.2,10,1,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"592",30,15,20,0.2,10,1.5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"593",30,15,20,0.2,10,2,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"594",30,15,20,0.2,10,2.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"595",30,15,20,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"596",30,15,30,0.2,10,0,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"597",30,15,30,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"598",30,15,30,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"599",30,15,30,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"600",30,15,30,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"601",30,15,30,0.2,10,2.5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"602",30,15,30,0.2,10,3,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"603",30,15,50,0.2,10,0,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"604",30,15,50,0.2,10,0.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"605",30,15,50,0.2,10,1,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"606",30,15,50,0.2,10,1.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"607",30,15,50,0.2,10,2,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"608",30,15,50,0.2,10,2.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"609",30,15,50,0.2,10,3,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"610",30,15,75,0.2,10,0,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"611",30,15,75,0.2,10,0.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"612",30,15,75,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"613",30,15,75,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"614",30,15,75,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"615",30,15,75,0.2,10,2.5,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"616",30,15,75,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"617",30,15,100,0.2,10,0,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"618",30,15,100,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"619",30,15,100,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"620",30,15,100,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"621",30,15,100,0.2,10,2,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"622",30,15,100,0.2,10,2.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"623",30,15,100,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"624",30,15,120,0.2,10,0,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"625",30,15,120,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"626",30,15,120,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"627",30,15,120,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"628",30,15,120,0.2,10,2,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"629",30,15,120,0.2,10,2.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"630",30,15,120,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"631",30,15,150,0.2,10,0,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"632",30,15,150,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"633",30,15,150,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"634",30,15,150,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"635",30,15,150,0.2,10,2,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"636",30,15,150,0.2,10,2.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"637",30,15,150,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"638",30,20,20,0.2,10,0,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"639",30,20,20,0.2,10,0.5,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"640",30,20,20,0.2,10,1,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"641",30,20,20,0.2,10,1.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"642",30,20,20,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"643",30,20,20,0.2,10,2.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"644",30,20,20,0.2,10,3,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"645",30,20,30,0.2,10,0,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"646",30,20,30,0.2,10,0.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"647",30,20,30,0.2,10,1,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"648",30,20,30,0.2,10,1.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"649",30,20,30,0.2,10,2,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"650",30,20,30,0.2,10,2.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"651",30,20,30,0.2,10,3,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"652",30,20,50,0.2,10,0,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"653",30,20,50,0.2,10,0.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"654",30,20,50,0.2,10,1,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"655",30,20,50,0.2,10,1.5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"656",30,20,50,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"657",30,20,50,0.2,10,2.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"658",30,20,50,0.2,10,3,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"659",30,20,75,0.2,10,0,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"660",30,20,75,0.2,10,0.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"661",30,20,75,0.2,10,1,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"662",30,20,75,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"663",30,20,75,0.2,10,2,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"664",30,20,75,0.2,10,2.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"665",30,20,75,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"666",30,20,100,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"667",30,20,100,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"668",30,20,100,0.2,10,1,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"669",30,20,100,0.2,10,1.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"670",30,20,100,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"671",30,20,100,0.2,10,2.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"672",30,20,100,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"673",30,20,120,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"674",30,20,120,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"675",30,20,120,0.2,10,1,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"676",30,20,120,0.2,10,1.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"677",30,20,120,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"678",30,20,120,0.2,10,2.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"679",30,20,120,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"680",30,20,150,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"681",30,20,150,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"682",30,20,150,0.2,10,1,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"683",30,20,150,0.2,10,1.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"684",30,20,150,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"685",30,20,150,0.2,10,2.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"686",30,20,150,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"687",30,25,20,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"688",30,25,20,0.2,10,0.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"689",30,25,20,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"690",30,25,20,0.2,10,1.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"691",30,25,20,0.2,10,2,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"692",30,25,20,0.2,10,2.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"693",30,25,20,0.2,10,3,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"694",30,25,30,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"695",30,25,30,0.2,10,0.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"696",30,25,30,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"697",30,25,30,0.2,10,1.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"698",30,25,30,0.2,10,2,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"699",30,25,30,0.2,10,2.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"700",30,25,30,0.2,10,3,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"701",30,25,50,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"702",30,25,50,0.2,10,0.5,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"703",30,25,50,0.2,10,1,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"704",30,25,50,0.2,10,1.5,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"705",30,25,50,0.2,10,2,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"706",30,25,50,0.2,10,2.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"707",30,25,50,0.2,10,3,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"708",30,25,75,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"709",30,25,75,0.2,10,0.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"710",30,25,75,0.2,10,1,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"711",30,25,75,0.2,10,1.5,0.743405275779377,0.814432989690722,0.579365079365079,0.712401114945059
"712",30,25,75,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"713",30,25,75,0.2,10,2.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"714",30,25,75,0.2,10,3,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"715",30,25,100,0.2,10,0,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"716",30,25,100,0.2,10,0.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"717",30,25,100,0.2,10,1,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"718",30,25,100,0.2,10,1.5,0.75779376498801,0.824742268041237,0.603174603174603,0.72857021206795
"719",30,25,100,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"720",30,25,100,0.2,10,2.5,0.75779376498801,0.824742268041237,0.603174603174603,0.72857021206795
"721",30,25,100,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"722",30,25,120,0.2,10,0,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"723",30,25,120,0.2,10,0.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"724",30,25,120,0.2,10,1,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"725",30,25,120,0.2,10,1.5,0.75779376498801,0.824742268041237,0.603174603174603,0.72857021206795
"726",30,25,120,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"727",30,25,120,0.2,10,2.5,0.75779376498801,0.824742268041237,0.603174603174603,0.72857021206795
"728",30,25,120,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"729",30,25,150,0.2,10,0,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"730",30,25,150,0.2,10,0.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"731",30,25,150,0.2,10,1,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"732",30,25,150,0.2,10,1.5,0.75779376498801,0.824742268041237,0.603174603174603,0.72857021206795
"733",30,25,150,0.2,10,2,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"734",30,25,150,0.2,10,2.5,0.75779376498801,0.824742268041237,0.603174603174603,0.72857021206795
"735",30,25,150,0.2,10,3,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"736",30,30,20,0.2,10,0,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"737",30,30,20,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"738",30,30,20,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"739",30,30,20,0.2,10,1.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"740",30,30,20,0.2,10,2,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"741",30,30,20,0.2,10,2.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"742",30,30,20,0.2,10,3,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"743",30,30,30,0.2,10,0,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"744",30,30,30,0.2,10,0.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"745",30,30,30,0.2,10,1,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"746",30,30,30,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"747",30,30,30,0.2,10,2,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"748",30,30,30,0.2,10,2.5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"749",30,30,30,0.2,10,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"750",30,30,50,0.2,10,0,0.752997601918465,0.821305841924399,0.595238095238095,0.723180513026986
"751",30,30,50,0.2,10,0.5,0.743405275779376,0.814432989690722,0.579365079365079,0.712401114945059
"752",30,30,50,0.2,10,1,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"753",30,30,50,0.2,10,1.5,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"754",30,30,50,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"755",30,30,50,0.2,10,2.5,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"756",30,30,50,0.2,10,3,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"757",30,30,75,0.2,10,0,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"758",30,30,75,0.2,10,0.5,0.738609112709832,0.810996563573883,0.571428571428572,0.707011415904096
"759",30,30,75,0.2,10,1,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"760",30,30,75,0.2,10,1.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"761",30,30,75,0.2,10,2,0.738609112709832,0.810996563573883,0.571428571428571,0.707011415904096
"762",30,30,75,0.2,10,2.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"763",30,30,75,0.2,10,3,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"764",30,30,100,0.2,10,0,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"765",30,30,100,0.2,10,0.5,0.748201438848921,0.81786941580756,0.587301587301587,0.717790813986023
"766",30,30,100,0.2,10,1,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"767",30,30,100,0.2,10,1.5,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"768",30,30,100,0.2,10,2,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"769",30,30,100,0.2,10,2.5,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
"770",30,30,100,0.2,10,3,0.733812949640288,0.807560137457045,0.563492063492063,0.701621716863132
