"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.786486173747745,0.0482288472821796,0.445978891306231,20,25,7
0.755190217694169,0.0749905286516063,0.844201548591908,19,14,9
0.784398389422173,0.145007706909678,0.886584556793654,28,59,10
0.786527499274086,0.0948710847255541,0.903780361357797,26,27,8
0.774965950222068,0.183315622944401,0.432578990035178,35,53,4
0.796434129647638,0.192662493443345,0.485878251793003,44,49,9
0.776369461110573,0.114389891462259,0.550861638061935,17,62,6
0.762080234400367,0.129322880369024,0.631659885675786,14,27,10
0.758605273599666,0.0160346674711211,0.549470609020023,35,41,9
0.76648677588311,0.165869227752669,0.724281543922052,12,26,9
0.800289118629056,0.096198266037812,0.94606751470957,23,20,7
0.776517466103932,0.149234595962747,0.736197063234355,47,70,7
0.766440183333808,0.108039653182949,0.988099553352175,38,36,8
0.781600132860738,0.111306828365293,0.949187095903,24,17,6
0.794095020349464,0.11165354289708,0.479225296738977,28,35,8
0.771362123745327,0.139408876030555,0.473228036851855,35,66,6
0.773607992767336,0.0725968809516076,0.807448169762082,36,26,6
0.765606038335,0.175256888317519,0.666496502147475,26,70,7
0.786154752788242,0.0488529577377089,0.733896645791736,40,69,8
0.770455261584294,0.132891148041971,0.484211762064975,33,12,5
0.77673380821225,0.0843640909238835,0.886584618819458,43,64,3
0.768533082027467,0.0251276671795873,0.932286909833224,29,65,4
0.782978830248226,0.148681967843242,0.856257628386887,25,40,8
0.762720877714031,0.117143430098712,0.627850128616951,8,29,10
