"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.723036850867416,0.0431896732000234,0.480709308271274,12,23,5
0.726228041282389,0.144228949583091,0.743365792275034,47,17,5
0.688804947884481,0.072425023308408,0.753997601108393,21,65,6
0.744158257029677,0.160043294722626,0.812950587506313,15,36,9
0.736319730513762,0.0985995402245061,0.714477276657196,11,18,4
0.725501225087063,0.190253526233793,0.601878275939683,34,19,10
0.721663802396783,0.0644783345198049,0.652872784181544,10,14,9
0.745422541914477,0.134759553482453,0.881323542029923,23,15,4
0.746436647975431,0.160106257644009,0.738886892978158,16,23,7
0.689038389253518,0.0855126790489536,0.516406731726741,35,61,9
0.732460060365278,0.0957225600537052,0.983727054393711,47,28,5
0.723520884411754,0.0314000645354274,0.626585348220821,23,32,6
0.747042989603827,0.061171302787703,0.664839948060975,15,29,6
0.753961006672284,0.163395664057443,0.442336438847007,17,22,10
0.726475607879732,0.134480795068024,0.508336845635995,24,37,8
0.729396630252191,0.0873978302577441,0.460084796203487,22,43,7
0.700295465893706,0.0543186690615164,0.478221229635412,14,65,7
0.745257506352973,0.0617750101781497,0.594374814091856,48,16,4
0.734542941732597,0.134741035714317,0.491122573535238,22,31,6
0.741765801726565,0.116038352494375,0.822817008667625,48,16,6
0.750059879077667,0.0558507095943601,0.781444333073217,22,26,8
0.729101548007195,0.0932668934665434,0.830782972639101,30,47,5
0.698632412594302,0.197561467349147,0.450592274131998,28,40,7
0.739531762908956,0.155503708593128,0.806612003664346,35,48,9
0.729219690591058,0.162089860487231,0.75763506745561,28,39,4
0.737014234125557,0.153139822075231,0.568334575050626,17,30,6
0.708350437108446,0.168949636790736,0.693540235561691,28,59,7
0.722953157953158,0.0788270416968246,0.720102311877254,33,15,10
0.721343402042181,0.0140788379287301,0.439240496748546,50,23,4
0.708402001370797,0.0753550699100108,0.985667516822787,38,56,8
0.714938836620809,0.151968673097701,0.751288656178117,29,52,4
0.731619559157326,0.0217426967167342,0.969556312559918,32,51,7
0.725456527935627,0.0649642906506453,0.896451422033226,24,45,3
0.741172333413713,0.0690406042097136,0.968887956123846,30,18,9
0.738484755709925,0.0481751074186992,0.874890349979559,12,21,5
0.741742974459684,0.0779826589031285,0.634173307363549,12,16,10
0.719141649340231,0.0395578802236228,0.795814286575796,15,32,4
0.72253813901689,0.115751321138897,0.492041222226718,19,28,5
0.719428476302094,0.0907434488468198,0.993502428997075,39,60,8
0.704019153807024,0.0995521586996946,0.974162222016137,12,27,8
0.729916364269138,0.124649693547594,0.878527224943694,48,52,4
0.750947102247456,0.162548267133455,0.449070977573164,16,25,5
0.713128774244679,0.0640911755316914,0.449120548828319,43,49,8
0.748253645152375,0.121297556370834,0.603970491529303,44,21,4
0.717109388767838,0.116195238161283,0.782660480991844,46,66,5
0.72760060075635,0.160510717960122,0.561515998961209,17,29,7
0.728472881495346,0.179831548064987,0.785160147312237,31,46,10
0.729242982936268,0.125740627559917,0.826072243178496,39,46,8
0.754203940679101,0.0544430150048295,0.739802077240916,26,18,3
0.721789301726196,0.0811453135611489,0.417814113028254,12,38,3
0.712463516249593,0.0366476119706617,0.560657053796481,20,40,6
0.74445869152501,0.0657281893202802,0.934229826457705,50,25,7
0.736391682072807,0.0928536471427418,0.937563010522444,33,31,10
0.731434335214183,0.192702407026694,0.494451567538176,23,19,9
0.723032864267495,0.0639645533159701,0.494455697715655,25,31,6
0.709026678908513,0.0554754639518121,0.463719512426341,21,47,10
0.685847334537703,0.190218200034006,0.483512660478242,30,66,6
0.727543913634902,0.142866038356547,0.531903195463074,36,24,10
0.70503239551194,0.135991806419373,0.841785861936677,14,13,7
0.729901598602909,0.0542169370716391,0.816640975563927,9,53,6
0.706542243747212,0.199433522916492,0.844101635949174,42,70,6
0.746276782349601,0.154057104767985,0.963021413659956,8,18,10
0.732768678657218,0.153280138244759,0.520507649825048,20,26,10
0.656248608519034,0.0297247086239164,0.400612050190149,46,69,3
0.72744319848646,0.0450336177601619,0.418780290779425,9,16,3
0.67706080419332,0.0220366597520397,0.922471420935076,27,69,7
0.732506700355243,0.127630745947112,0.438332649923861,31,17,8
0.721929640022044,0.132870832180541,0.443300332356581,17,22,8
0.73479599843704,0.120861173809436,0.954473367007589,42,32,5
0.728817060192026,0.148797059318626,0.861014552035648,31,31,9
0.701713591730754,0.012649665274974,0.465634059524164,39,31,5
0.693957921401726,0.062984996810134,0.924734906998184,21,58,8
