"auc","learning_rate","feature_fraction","num_leaves","min_data_in_leaf","max_depth"
0.705446833182016,0.15226614396679,0.922338480723742,50,12,6
0.663502470054185,0.0969216754391789,0.858321414264431,26,67,9
0.696391906720282,0.181533506127056,0.890079485620931,44,32,5
0.69968197579257,0.0361668163834722,0.590750389345875,50,28,3
0.712639572924038,0.184448225617942,0.748771893013222,29,31,8
0.666544862458298,0.126383926470401,0.96565262189284,21,67,10
0.677571122228069,0.112613008776898,0.596686191829108,22,54,3
0.706350645050277,0.121546037351024,0.799454136165839,16,12,3
0.675726963279668,0.144669147342751,0.63629490558817,49,54,4
0.692842348960079,0.0602216358899884,0.796043182707531,14,16,7
0.694055533467346,0.10519763744405,0.745088069198653,41,59,5
0.713186276648187,0.167695587485586,0.669364068991551,22,31,9
0.70698530090945,0.160092280323987,0.954099082175037,22,31,7
0.672721396864217,0.0320025170430937,0.797613442058303,23,41,3
0.647297520039946,0.0525189900991903,0.488271394705819,25,34,5
0.673301228396782,0.164585769340426,0.558194599035382,23,62,10
0.690996895560537,0.0534182862932025,0.875178931355756,28,25,4
0.668228849746134,0.0454893243889744,0.408373602865916,11,55,8
0.659851865176239,0.0934402323349658,0.885221914016642,42,47,4
0.699728461059946,0.1173751258644,0.462609026901191,39,20,3
0.727948680059859,0.171497697055198,0.664569726120285,25,34,5
0.67321640310893,0.0201546957137366,0.851747092654789,20,45,3
0.68409965326286,0.0338300472361059,0.619117382711871,41,32,4
0.720313706292943,0.19082576817659,0.432223862426356,39,32,6
0.667292846171762,0.050566126124817,0.509383486378053,45,56,5
0.700698240049441,0.0779633108446706,0.450805108333704,15,23,10
0.713201186068742,0.135729611119884,0.8149849622251,40,20,5
0.701864772051193,0.118000740492422,0.824729570927171,25,17,3
0.664316294480441,0.144911107296567,0.421261805909965,32,47,9
0.697977968788073,0.11874705065845,0.488245058278646,16,41,10
0.687983782840116,0.071074899698759,0.588973503904836,19,28,9
0.705527406698535,0.148645055819007,0.467075646059541,9,41,7
0.703501499904432,0.122515160475925,0.782401747925021,32,35,4
0.665143173609445,0.0302561963928537,0.792180696380511,32,48,9
0.69874684356201,0.170535422022081,0.720739442200356,25,31,6
0.69277782430955,0.129379262508665,0.567132970669762,21,13,3
0.661721041229695,0.030141335753568,0.891364052268118,20,59,3
0.69855412403884,0.167078720979563,0.951371562073799,23,36,6
0.69157475200979,0.10406490579244,0.67327809081641,21,21,7
0.684663360924752,0.0833532630155562,0.547537415186549,30,21,3
0.712621700395561,0.0472670577887143,0.990109760337044,43,30,6
0.708853738007946,0.184710590583282,0.511378629253712,24,20,5
0.730864342417642,0.123414983643219,0.926755517522898,20,39,6
0.680043799006289,0.19790416585163,0.421409366620518,21,50,7
0.677459223686536,0.0765815438359184,0.903355452120584,18,50,4
0.710798935230658,0.184855758054026,0.71055769440406,36,33,3
0.71264446278451,0.120302185704841,0.716030705520677,21,12,3
0.685965951331425,0.102718876754004,0.756699928558525,43,10,8
0.66369723150935,0.0183090504950681,0.827920200149762,37,54,5
0.659949284931806,0.104452444395791,0.816709864184773,15,59,8
0.669988859504386,0.0674876120805531,0.601648949272512,50,53,7
0.69079466733062,0.0957083585670777,0.770195393673144,46,13,5
0.703392593899801,0.162689417071014,0.837945023407089,40,28,4
0.704140466346333,0.0890911965633929,0.925889618786611,36,35,5
0.64696095105295,0.0152390698797698,0.512321756922733,36,68,10
0.680613884671774,0.171890550914103,0.680468050519934,28,49,5
0.682854908684696,0.129656666055043,0.830197919678941,19,13,4
0.701885907105375,0.133156761396751,0.812244488421548,10,45,4
0.712063525237813,0.0950926722244057,0.964974246103969,45,18,3
0.705260513251277,0.121210797263129,0.531754206592634,23,14,3
0.693791107612073,0.146854552141475,0.972497209575213,13,18,7
0.715327419279677,0.189656113935823,0.82632713806401,44,40,7
0.663298512125305,0.0761860420698556,0.949699831921374,43,62,10
0.663669109507483,0.185825125466278,0.706094616951281,30,61,9
0.712340006968424,0.110946815637076,0.816825994280892,19,15,3
0.694392482329772,0.104721957181627,0.992893322449457,9,40,7
0.654320552170619,0.0341432376024313,0.816891617028508,18,66,5
0.669776638936822,0.0623909525814583,0.493128716946114,42,30,7
0.713174368865727,0.173427714281155,0.687996543347212,27,26,5
0.703347079357687,0.05762604188269,0.424524335051049,37,35,4
0.701350039800481,0.124437825152641,0.85505171336058,22,39,5
0.675129515184001,0.0343158755083592,0.460190344037442,21,50,3
0.661778776348544,0.0391883541953564,0.644838759935554,41,41,6
0.65566120402186,0.0192793634241936,0.789552857568767,23,29,6
0.719808486216178,0.171758455107954,0.53745860422376,25,28,5
0.636631923201513,0.0250773794835806,0.619033425905695,30,48,5
